TF_Name,GSM_ID,Cluster_ID,Cluster_Type,TF_Count_in_Cluster,Single_ROC_AUC,MTL_ROC_AUC,Delta_ROC_AUC,Single_PR_AUC,MTL_PR_AUC,Delta_PR_AUC,Single_Accuracy,MTL_Accuracy,Delta_Accuracy,Single_Precision,MTL_Precision,Delta_Precision,Single_Recall,MTL_Recall,Delta_Recall,Single_F1,MTL_F1,Delta_F1,Single_MCC,MTL_MCC,Delta_MCC
ZNF280B,GSM5215277,212,MTL,4,0.9808000000000001,0.982272,0.0014719999999999178,0.9765082209481563,0.9780744221841609,0.001566201236004594,0.9336666666666666,0.9381666666666668,0.0045000000000001705,0.9183279742765273,0.92831541218638,0.009987437909852681,0.952,0.9496666666666668,-0.0023333333333331874,0.934860883797054,0.938869665513264,0.004008781716209997,0.8679169626329285,0.8765652155033077,0.00864825287037918
ZNF280C,GSM2825102,212,MTL,4,0.9713232484076433,0.973595541401274,0.0022722929936307423,0.9286560045765005,0.9265916724698128,-0.002064332106687772,0.9539691289966924,0.9536934950385888,-0.0002756339581035938,0.9065255731922398,0.8979238754325259,-0.008601697759713867,0.8184713375796179,0.8264331210191083,0.007961783439490389,0.8602510460251046,0.8606965174129353,0.00044547138783068707,0.8343415129699774,0.8340161148189448,-0.0003253981510326076
ZNF280D,GSM5214076,212,MTL,4,0.9329327222222222,0.9432428888888889,0.01031016666666662,0.9306012418801953,0.9428789953945006,0.012277753514305267,0.8446666666666667,0.8596666666666667,0.015000000000000013,0.9032761310452418,0.9121466768525592,0.008870545807317387,0.772,0.796,0.02400000000000002,0.8324946081955428,0.850124599501602,0.017629991306059245,0.696730698673132,0.7252367743415773,0.02850607566844532
ZNF281,GSM5213849,73,MTL,2,0.9661698333333333,0.9665904444444444,0.00042061111111113547,0.960311796950522,0.9622998912256062,0.0019880942750841735,0.9015,0.8985,-0.0030000000000000027,0.9177939646201873,0.9255962976148095,0.007802332994622296,0.882,0.8666666666666667,-0.01533333333333331,0.8995410504844467,0.895162678602169,-0.004378371882277632,0.8036113790190826,0.7986202248970076,-0.00499115412207507
ZNF282,GSM2466516,118,MTL,6,0.9891118022623226,0.990708720822812,0.0015969185604893799,0.9853462903236292,0.9842495120542858,-0.0010967782693434014,0.9615521537913848,0.9640441438234248,0.0024919900320400368,0.95603517186251,0.9541139240506328,-0.0019212478118771914,0.9575660528422738,0.9655724579663733,0.008006405124099447,0.9568,0.9598089932351772,0.0030089932351772264,0.9221634097521957,0.9273369892613276,0.005173579509131887
ZNF283,GSM2466517,10302,MTL,21,0.974328097731239,0.9851221640488655,0.010794066317626583,0.9205324788547155,0.9397209550289124,0.019188476174196945,0.9507658643326039,0.9529540481400438,0.002188183807439903,0.8523489932885906,0.8407643312101911,-0.011584662078399477,0.8466666666666667,0.88,0.033333333333333326,0.8494983277591973,0.8599348534201955,0.010436525660998175,0.8200742763676167,0.8319940294909157,0.01191975312329907
ZNF284,GSM2466518,10307,MTL,16,0.9966711111111111,0.996757,8.588888888894086e-05,0.9968469877901435,0.9966157904314286,-0.00023119735871490743,0.979,0.9778333333333332,-0.0011666666666667602,0.9806020066889632,0.9751408684123302,-0.005461138276633082,0.9773333333333334,0.9806666666666668,0.0033333333333334103,0.9789649415692822,0.9778959614425794,-0.0010689801267027566,0.9580053222665745,0.9556820107954648,-0.002323311471109757
ZNF285,GSM2466519,10307,MTL,16,0.9138349514563107,0.9846783980582524,0.07084344660194175,0.7343590378288749,0.9433570242393772,0.20899798641050227,0.9033613445378151,0.9747899159663864,0.07142857142857129,0.68,0.9642857142857144,0.28428571428571436,0.53125,0.84375,0.3125,0.5964912280701754,0.9,0.3035087719298246,0.547873267202446,0.8882349730301751,0.34036170582772907
ZNF287,GSM2466520,10301,MTL,23,0.9155293276108726,0.8781909871244635,-0.03733834048640905,0.7708242272911942,0.6115759832277115,-0.1592482440634827,0.9249855741488748,0.896133871898442,-0.028851702250432876,0.7309417040358744,0.6432432432432432,-0.08769846079263122,0.6995708154506438,0.5107296137339056,-0.18884120171673824,0.7149122807017544,0.569377990430622,-0.1455342902711324,0.671961074215051,0.5156055757597365,-0.1563554984553145
ZNF28,GSM2466521,10309,MTL,12,0.9735668165100123,0.97771434409481,0.004147527584797639,0.967594503723866,0.9722285032914728,0.004633999567606795,0.9135303836974481,0.9278501927666606,0.014319809069212486,0.9233076263924593,0.919869174161897,-0.0034384522305623832,0.8806702084184715,0.9194932570494484,0.03882304863097685,0.9014850449696716,0.9196811771919068,0.01819613222223515,0.8252445340249271,0.8541921557950392,0.02894762177011201
ZNF296,GSM5214706,44,MTL,2,0.9702377777777778,0.9665846666666668,-0.003653111111110996,0.9653403794440483,0.9634278927703944,-0.001912486673653846,0.9038333333333334,0.895,-0.00883333333333336,0.927035600986958,0.9205110007097232,-0.006524600277234782,0.8766666666666667,0.8646666666666667,-0.01200000000000001,0.9011478499229056,0.8917153661051908,-0.009432483817714887,0.8088614735908903,0.7914578008081767,-0.017403672782713597
ZNF2,GSM2466522,10333,MTL,2,0.9684755539954842,0.9749805166062648,0.006504962610780596,0.9208112566809117,0.9327095790013972,0.011898322320485488,0.9326923076923077,0.9349358974358974,0.0022435897435897356,0.8893871449925261,0.8529411764705882,-0.03644596852193793,0.813953488372093,0.8727770177838577,0.05882352941176472,0.85,0.8627450980392157,0.012745098039215752,0.8080378620451353,0.8202074512815891,0.012169589236453837
ZNF300,GSM2827237,10304,MTL,20,0.9370949033391915,0.9400867018160516,0.0029917984768600414,0.847260675671794,0.862129932204299,0.014869256532505037,0.933314653964696,0.9436817035584196,0.010367049593723587,0.8140417457305503,0.923963133640553,0.10992138791000272,0.7539543057996485,0.7047451669595782,-0.04920913884007028,0.7828467153284672,0.7996011964107677,0.016754481082300487,0.7442868358875419,0.7770573877871603,0.032770551899618416
ZNF302,GSM5215455,10334,MTL,2,0.9229057786893431,0.9199749084616984,-0.0029308702276447107,0.7758118358828389,0.7883487046211741,0.01253686873833526,0.9133034379671151,0.9282511210762332,0.014947683109118093,0.6596736596736597,0.7673716012084593,0.10769794153479961,0.7669376693766937,0.6883468834688347,-0.07859078590785906,0.7092731829573935,0.7257142857142858,0.016441102756892256,0.6612485533973167,0.6859194268077342,0.024670873410417515
ZNF304,GSM2466525,10303,MTL,21,0.9769162964077238,0.9708207824418378,-0.006095513965886035,0.9184321071399492,0.9020608829329504,-0.01637122420699877,0.9669344870210136,0.9647713226205192,-0.002163164400494355,0.868632707774799,0.911042944785276,0.04241023701047708,0.8481675392670157,0.7774869109947644,-0.0706806282722513,0.8582781456953642,0.8389830508474576,-0.01929509484790659,0.8396415003651998,0.8225894488822266,-0.017052051482973174
ZNF30,GSM5214975,10302,MTL,21,0.9776622222222223,0.9841257777777778,0.006463555555555445,0.9771655791724416,0.9840501081777756,0.006884529005333984,0.9146666666666666,0.938,0.023333333333333317,0.8849009900990099,0.9418291862811028,0.05692819618209288,0.9533333333333334,0.9336666666666666,-0.01966666666666672,0.9178433889602053,0.9377301640441916,0.019886775083986286,0.8318244031599696,0.8760329005200742,0.04420849736010457
ZNF311,GSM2466527,10329,MTL,3,0.9493883792048928,0.9335881753312946,-0.015800203873598262,0.8601051157792726,0.8503369354822857,-0.009768180296986895,0.937984496124031,0.9457364341085271,0.007751937984496138,0.86,0.8545454545454545,-0.00545454545454549,0.7166666666666667,0.7833333333333333,0.06666666666666665,0.7818181818181819,0.8173913043478261,0.035573122529644285,0.7502340218744596,0.7866211909793763,0.03638716910491668
ZNF316,GSM2423115,96,MTL,4,0.9758123333333333,0.975142,-0.0006703333333333283,0.9813251379788324,0.9800626600079286,-0.0012624779709037304,0.9353333333333333,0.9368333333333332,0.0014999999999998348,0.9463431305536568,0.9548767788962166,0.008533648342559763,0.923,0.917,-0.006000000000000005,0.9345258184272697,0.9355551776908688,0.00102935926359915,0.8709316637479496,0.8743548118233411,0.003423148075391458
ZNF317,GSM5213938,10315,MTL,7,0.9361061666666668,0.9545372222222224,0.018431055555555576,0.9346128829140107,0.9540809031616612,0.019468020247650486,0.85,0.8888333333333334,0.038833333333333386,0.9130605822187254,0.9158645276292336,0.002803945410508213,0.7736666666666666,0.8563333333333333,0.08266666666666667,0.8376037531577047,0.885099052540913,0.04749529938320829,0.7083029117831983,0.7793147115848936,0.07101179980169536
ZNF320,GSM2466529,10309,MTL,12,0.971371280583999,0.9800588609143652,0.008687580330366207,0.9236414890046822,0.9468602217910084,0.023218732786326135,0.9397209792050539,0.9486707028165308,0.008949723611476834,0.8709256844850065,0.8636911942098915,-0.007234490275115024,0.8370927318295739,0.8972431077694235,0.06015037593984962,0.8536741214057508,0.8801475107559926,0.026473389350241794,0.8159888766926345,0.8477539049620538,0.03176502826941929
ZNF322,GSM2026819,104,MTL,16,0.9748628994998092,0.9797171611659068,0.004854261666097592,0.9408161506809007,0.937875516019106,-0.0029406346617947277,0.9489291598023064,0.9527732015376168,0.0038440417353103884,0.8361111111111111,0.8629737609329446,0.026862649821833506,0.8985074626865671,0.8835820895522388,-0.01492537313432829,0.8661870503597122,0.8731563421828908,0.006969291823178625,0.8355054472725248,0.8442351913375843,0.008729744065059442
ZNF324B,GSM2466530,10329,MTL,3,0.8856065367693275,0.8924418604651163,0.006835323695788764,0.7444810458526365,0.7192526014138053,-0.02522844443883121,0.952755905511811,0.94750656167979,-0.005249343832021025,0.9130434782608695,0.8148148148148148,-0.09822866344605474,0.5675675675675675,0.5945945945945946,0.027027027027027084,0.7,0.6875,-0.012499999999999956,0.6984262072330861,0.6693746668263251,-0.029051540406761056
ZNF324,GSM2423938,10329,MTL,3,0.9307715000000001,0.9330578888888889,0.0022863888888887685,0.9330269178295425,0.9346715403727488,0.0016446225432062977,0.8528333333333333,0.8575,0.004666666666666708,0.8784411869860564,0.8873239436619719,0.008882756675915426,0.819,0.819,0.0,0.8476798343971019,0.8517940717628705,0.004114237365768547,0.7072877812642784,0.717129089721386,0.009841308457107623
ZNF329,GSM2026823,10314,MTL,7,0.9722451626851152,0.9833034266565776,0.011058263971462368,0.9241417305673538,0.9388511012495008,0.01470937068214695,0.9602122015915119,0.9559681697612732,-0.004244031830238693,0.9056603773584906,0.925925925925926,0.020265548567435454,0.8275862068965517,0.7758620689655172,-0.051724137931034475,0.8648648648648649,0.8442776735459663,-0.020587191318898634,0.8427678882126249,0.8232102071856441,-0.019557681026980855
ZNF331,GSM2797677,10302,MTL,21,0.9573473888888888,0.9676688888888888,0.010321499999999983,0.9532847332694371,0.9632189090312852,0.009934175761848074,0.8805,0.908,0.02750000000000008,0.8364279398762158,0.9132343011478732,0.07680636127165741,0.946,0.9016666666666666,-0.044333333333333336,0.8878460816518067,0.9074136195907414,0.01956753793893473,0.7676150236292059,0.8160654692115671,0.04845044558236122
ZNF333,GSM5214755,10315,MTL,7,0.9810762222222222,0.9847635555555556,0.0036873333333333758,0.9783493278266898,0.9828949953987776,0.0045456675720877415,0.9301666666666667,0.9396666666666668,0.009500000000000064,0.9150852364104214,0.9523319615912208,0.03724672518079941,0.9483333333333334,0.9256666666666666,-0.022666666666666724,0.9314126698313963,0.9388100067613252,0.007397336929928944,0.8609017639852977,0.8796782348153265,0.018776470830028757
ZNF334,GSM2466534,10304,MTL,20,0.8197945301216046,0.8074552376045233,-0.012339292517081324,0.47893990604008085,0.4486348187633066,-0.03030508727677428,0.8794553464156989,0.8730476571886263,-0.006407689227072577,0.7534246575342466,0.5882352941176471,-0.1651893634165995,0.16272189349112426,0.2071005917159763,0.04437869822485205,0.26763990267639903,0.3063457330415755,0.03870583036517644,0.31351707067004814,0.2961268048265996,-0.01739026584344855
ZNF337,GSM5214174,99,MTL,6,0.9605776666666668,0.9704149444444444,0.009837277777777653,0.9541789937902674,0.9657765069843436,0.011597513194076203,0.891,0.9141666666666668,0.02316666666666678,0.8493150684931506,0.912653603454002,0.0633385349608514,0.9506666666666667,0.916,-0.03466666666666662,0.897137464611513,0.9143237398103476,0.017186275198834644,0.7876281966404082,0.8283389016302212,0.040710704989812996
ZNF33A,GSM5214619,10304,MTL,20,0.9503105555555555,0.9684374444444444,0.018126888888888804,0.9458678520822538,0.966945727638134,0.021077875555880254,0.8796666666666667,0.9071666666666668,0.02750000000000008,0.8957609451007644,0.9251653324051514,0.029404387304386992,0.8593333333333333,0.886,0.026666666666666727,0.877169105137802,0.9051592031329816,0.027990097995179597,0.7599619974902894,0.8150640034690906,0.055102005978801216
ZNF33B,GSM5214279,10304,MTL,20,0.9704869999999999,0.977218222222222,0.006731222222222111,0.9670409338675778,0.9770696813525924,0.010028747485014589,0.9063333333333333,0.913,0.00666666666666671,0.9189003436426116,0.93688293370945,0.017982590066838333,0.8913333333333333,0.8856666666666667,-0.005666666666666598,0.904906937394247,0.9105551747772448,0.0056482373829978005,0.8130326136994482,0.8272370007781294,0.014204387078681213
ZNF343,GSM5215269,99,MTL,6,0.9719318888888888,0.979256,0.007324111111111198,0.97012875885662,0.9783288388153312,0.008200079958711193,0.9146666666666666,0.9271666666666668,0.012500000000000178,0.8982074263764405,0.9236363636363636,0.025428937259923123,0.9353333333333333,0.9313333333333332,-0.004000000000000115,0.9163945133899413,0.9274688796680498,0.011074366278108538,0.8300426773319184,0.8543629992302929,0.02432032189837452
ZNF34,GSM5331303,10305,MTL,20,0.9635249444444445,0.9753491111111112,0.011824166666666747,0.961217257711035,0.973740976352961,0.01252371864192603,0.8995,0.918,0.018500000000000072,0.9055837563451776,0.9271117166212534,0.02152796027607573,0.892,0.9073333333333332,0.015333333333333199,0.8987405541561713,0.9171159029649596,0.018375348808788328,0.7990899026713602,0.8361903014031208,0.03710039873176063
ZNF350,GSM5214587,10313,MTL,7,0.9630011666666666,0.9692232777777776,0.006222111111111039,0.9525929896773917,0.966256821237173,0.013663831559781348,0.8991666666666667,0.9066666666666666,0.007499999999999951,0.890956578517793,0.9007884362680684,0.009831857750275397,0.9096666666666666,0.914,0.004333333333333411,0.9002144153059541,0.9073461283917936,0.007131713085839486,0.7985094240774877,0.8134208259675832,0.014911401890095544
ZNF354A,GSM2466540,10317,MTL,6,0.919235284386591,0.9249535107597926,0.005718226373201629,0.8198506863774443,0.8358336005075663,0.015982914130121983,0.9621920135938827,0.9664401019541208,0.004248088360238045,0.8523809523809524,0.9072164948453608,0.05483554246440847,0.7552742616033755,0.7426160337552743,-0.012658227848101222,0.8008948545861297,0.8167053364269141,0.015810481840784374,0.7818337077486314,0.8032856968583526,0.021451989109721237
ZNF354B,GSM5214239,10317,MTL,6,0.9154530988274707,0.9135067001675042,-0.0019463986599664862,0.8268314416224577,0.8212571997977156,-0.005574241824742088,0.8985774499473129,0.8946259220231823,-0.003951527924130671,0.8689407540394973,0.775,-0.09394075403949731,0.6080402010050251,0.7010050251256281,0.09296482412060303,0.7154471544715447,0.7361477572559367,0.020700602784392008,0.6715508338905494,0.6718392944163131,0.00028846052576370074
ZNF354C,GSM2423266,10317,MTL,6,0.9652707627641178,0.9670287069664444,0.0017579442023265557,0.9152379557017749,0.92275076243909,0.007512806737315136,0.9558278711883728,0.957252778569393,0.0014249073810201907,0.8413926499032882,0.8638211382113821,0.022428488308093852,0.8562992125984252,0.8366141732283464,-0.019685039370078816,0.848780487804878,0.85,0.0012195121951219523,0.822962819036798,0.82522586663685,0.002263047600052026
ZNF35,GSM2026761,10314,MTL,7,0.9192361111111111,0.9355508888888888,0.016314777777777678,0.9132455492683053,0.939390698313831,0.026145149045525784,0.8305,0.8593333333333333,0.028833333333333266,0.7922192749778957,0.8888888888888888,0.09666961391099316,0.896,0.8213333333333334,-0.07466666666666666,0.8409197559831065,0.8537768537768538,0.012857097793747219,0.6667457695386401,0.7207512106034903,0.05400544106485028
ZNF362,GSM5214057,27,MTL,2,0.9305493333333333,0.931253,0.000703666666666658,0.9250495642671078,0.92690796861145,0.001858404344342146,0.8431666666666666,0.8456666666666667,0.0025000000000000577,0.9109780439121756,0.90955766192733,-0.00142038198484562,0.7606666666666667,0.7676666666666667,0.007000000000000006,0.8290644868301544,0.8326102675343456,0.0035457807041912037,0.6958712460517694,0.6999021973352061,0.004030951283436668
ZNF366,GSM2423020,28,MTL,2,0.9429094444444444,0.9406156666666666,-0.002293777777777728,0.9533345798482318,0.9516327690042976,-0.0017018108439341706,0.8743333333333333,0.879,0.004666666666666708,0.9156180606957809,0.917707567964732,0.002089507268951074,0.8246666666666667,0.8326666666666667,0.008000000000000007,0.8677656962469309,0.8731212862635442,0.005355590016613343,0.7523878157584916,0.7612756263983902,0.00888781063989863
